"","EphysProp","GeneSymbol","GeneName","GeneEntrezID","DiscProbeID","DiscCorr","DiscUncorrPval","DiscFDR","AIBSCorr","AIBSUncorrPval","AIBSFDR","AIBSMeanExpr (log2 TPM+1)","AIBSConsistent"
"315","APamp","Pank1","pantothenate kinase 1","75735","1418715_at",-0.59,0.000619018739958067,0.0218273334138016,-0.36,0.26,0.516205683703188,3.16,1
"316","APamp","Ccdc50","coiled-coil domain containing 50","67501","1433995_s_at",-0.58,0.000752059407640364,0.0247079029778432,-0.46,0.13,0.360371304994555,4.67,1
"317","APamp","Anks1","ankyrin repeat and SAM domain containing 1","224650","1452204_at",-0.58,0.000767427260401575,0.0249090245725523,-0.65,0.03,0.198196351568139,1.3,1
"318","APamp","Socs5","suppressor of cytokine signaling 5","56468","1423349_at",-0.57,0.000927755297765191,0.0294043855550521,-0.72,0.01,0.174514588488761,5.03,1
"319","APamp","Snrk","SNF related kinase","20623","1425678_a_at",-0.57,0.000974546522535372,0.030128386049583,-0.29,0.35,0.601298600268388,4.19,1
"320","APamp","Pag1","phosphoprotein associated with glycosphingolipid microdomains 1","94212","1436570_at",-0.57,0.00101345701112178,0.0303554572366975,-0.21,0.51,0.729210266855869,1.34,1
"321","APamp","Rfx5","regulatory factor X, 5 (influences HLA class II expression)","53970","1423103_at",-0.57,0.00104352730576988,0.0303554572366975,-0.4,0.2,0.451188680130556,1.83,1
"322","APamp","Slc22a5","solute carrier family 22 (organic cation transporter), member 5","20520","1450395_at",-0.57,0.00105372307801289,0.0303554572366975,-0.18,0.57,0.768985852793693,1.9,1
"323","APamp","Hnrnpa2b1","heterogeneous nuclear ribonucleoprotein A2/B1","53379","1433830_at",-0.56,0.00112757132070397,0.0303554572366975,-0.34,0.29,0.545807298567981,9.33,1
"324","APamp","Slc7a6","solute carrier family 7 (cationic amino acid transporter, y+ system), member 6","330836","1433467_at",-0.56,0.00118305922016574,0.0306457840300625,-0.24,0.44,0.675282787259604,3.16,1
"325","APamp","Ermp1","endoplasmic reticulum metallopeptidase 1","226090","1433702_at",-0.56,0.00122915685255793,0.0312391373659534,-0.78,0,0.161687301554846,3.02,1
"326","APamp","Fhl1","four and a half LIM domains 1","14199","1417872_at",-0.56,0.00122915685255793,0.0312391373659534,-0.77,0.01,0.168146579703386,4.47,1
"327","APamp","Gad1","glutamate decarboxylase 1","14415","1416561_at",-0.56,0.00126475469869052,0.0315486033173356,-0.66,0.02,0.198034868355419,4.83,1
"328","APamp","Bcl2l11","BCL2-like 11 (apoptosis facilitator)","12125","1456005_a_at",-0.56,0.00137702039862258,0.0322581995990367,-0.73,0.01,0.171737609736451,0.78,1
"329","APamp","Glce","glucuronyl C5-epimerase","93683","1428374_at",-0.56,0.00136413054527282,0.0322581995990367,0.1,0.77,0.888355135160982,4.16,-1
"330","APamp","Rgl2","ral guanine nucleotide dissociation stimulator-like 2","19732","1450688_at",-0.56,0.00131362052573734,0.0322581995990367,-0.1,0.75,0.876194390283576,2.7,1
"331","APamp","Atp1b2","ATPase, Na+/K+ transporting, beta 2 polypeptide","11932","1435148_at",-0.55,0.00152599748056947,0.0345465311987744,-0.01,0.99,0.996224606006226,5.27,1
"332","APamp","F2r","coagulation factor II (thrombin) receptor","14062","1437308_s_at",-0.55,0.00155454659139374,0.0348995709767895,-0.74,0.01,0.168146579703386,0.41,1
"333","APamp","Sh3yl1","Sh3 domain YSC-like 1","24057","1449579_at",-0.55,0.00158356130152255,0.0349681487401782,-0.44,0.15,0.390128234551873,4.09,1
"334","APamp","Bach1","BTB and CNC homology 1","12013","1440831_at",-0.55,0.0016581772560385,0.036025238127159,-0.7,0.01,0.174514588488761,1.12,1
"335","APamp","Slc12a6","solute carrier family 12, member 6","107723","1436989_s_at",-0.55,0.00178395466269049,0.0378423138684109,-0.49,0.11,0.325632243315653,5.63,1
"336","APamp","Sbk1","SH3-binding kinase 1","104175","1423978_at",-0.54,0.00204236885958706,0.0410607590128921,-0.86,0,0.103215965833577,2.61,1
"337","APamp","Wdr6","WD repeat domain 6","83669","1455940_x_at",-0.54,0.00204236885958706,0.0410607590128921,-0.15,0.65,0.815177788240173,4.4,1
"338","APamp","Rrbp1","ribosome binding protein 1","81910","1452767_at",-0.53,0.00229212530182459,0.0434858138247567,-0.27,0.4,0.639116215680385,1.73,1
"339","APamp","Ckap4","cytoskeleton-associated protein 4","216197","1426755_at",-0.53,0.00231239362558395,0.0435635554358263,-0.52,0.08,0.287715257533,3.05,1
"340","APamp","Fjx1","four jointed box 1 (Drosophila)","14221","1450728_at",-0.53,0.0023741375108093,0.0438077154391797,0.14,0.67,0.823772066578763,2.11,-1
"341","APamp","Cacng2","calcium channel, voltage-dependent, gamma subunit 2","12300","1420596_at",-0.53,0.00254585226513582,0.0441684939639704,-0.31,0.33,0.582830784193319,2.61,1
"342","APamp","Frmd5","FERM domain containing 5","228564","1436243_at",-0.53,0.00259043134606805,0.0441684939639704,-0.76,0.01,0.168146579703386,3.07,1
"343","APamp","Igdcc4","immunoglobulin superfamily, DCC subclass, member 4","56741","1416473_a_at",-0.53,0.00256805771051012,0.0441684939639704,-0.48,0.12,0.3415647027864,1.44,1
"344","APamp","Pltp","phospholipid transfer protein","18830","1456424_s_at",-0.53,0.00256805771051012,0.0441684939639704,-0.22,0.48,0.70401712601584,0.5,1
"345","APamp","Samd10","sterile alpha motif domain containing 10","229011","1435756_at",-0.53,0.00248023450266893,0.0441684939639704,-0.28,0.38,0.618383528232877,3.37,1
"346","APamp","Sst","somatostatin","20604","1417954_at",-0.53,0.00254585226513582,0.0441684939639704,-0.54,0.07,0.27785640821423,6.02,1
"347","APamp","Ttll1","tubulin tyrosine ligase-like 1","319953","1436833_x_at",-0.53,0.00254585226513582,0.0441684939639704,0.13,0.68,0.834259336346509,7.02,-1
"348","APamp","Txnl1","thioredoxin-like 1","53382","1435235_at",-0.53,0.00245869127635786,0.0441684939639704,-0.57,0.06,0.247294905208141,5.53,1
"349","APamp","Ptprm","protein tyrosine phosphatase, receptor type, M","19274","1422541_at",-0.53,0.00265857206493421,0.0447637071433298,-0.7,0.01,0.177832243774648,2.85,1
"350","APamp","Rasgrp2","RAS, guanyl releasing protein 2","19395","1438933_x_at",-0.53,0.00268162915836499,0.0448714841778589,-0.55,0.07,0.264172784031684,1.12,1
"351","APamp","Rcan2","regulator of calcineurin 2","53901","1421425_a_at",-0.52,0.00279953999044975,0.0459875654528758,-0.43,0.17,0.409305111566066,7.81,1
"352","APamp","Ammecr1l","AMME chromosomal region gene 1-like","225339","1437521_s_at",-0.52,0.00287242652118946,0.0460614110005024,0.05,0.89,0.950482604336947,3.88,-1
"353","APamp","Elavl2","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B)","15569","1421882_a_at",-0.52,0.00287242652118946,0.0460614110005024,-0.5,0.1,0.30925461497288,5.85,1
"354","APamp","Cdh11","cadherin 11","12552","1450757_at",0.52,0.00287242652118946,0.0460614110005024,0.66,0.02,0.194775675053335,4.79,1
"355","APamp","Ppp2r5a","protein phosphatase 2, regulatory subunit B', alpha","226849","1423911_at",0.52,0.00287242652118946,0.0460614110005024,0.66,0.02,0.194775675053335,3.64,1
"356","APamp","Mast3","microtubule associated serine/threonine kinase 3","546071","1435666_at",0.52,0.00289708540642311,0.046181941330792,0.53,0.08,0.281688386150082,3.54,1
"357","APamp","Arpp21","cyclic AMP-regulated phosphoprotein, 21","74100","1424248_at",0.52,0.00294695503083177,0.0464274669769636,0.68,0.02,0.187744430208413,7.81,1
"358","APamp","Kcnb1","potassium voltage gated channel, Shab-related subfamily, member 1","16500","1423180_at",0.52,0.00294695503083177,0.0464274669769636,0.66,0.02,0.198034868355419,4.85,1
"359","APamp","Add2","adducin 2 (beta)","11519","1421975_a_at",0.52,0.00304893376700645,0.0474787720711872,0.6,0.04,0.22067238824013,4.94,1
"360","APamp","Hnrnpc","heterogeneous nuclear ribonucleoprotein C","15381","1418693_at",0.52,0.00304893376700645,0.0474787720711872,-0.24,0.44,0.675282787259604,8.19,-1
"361","APamp","Cdh8","cadherin 8","12564","1422052_at",0.53,0.00229212530182459,0.0434858138247567,0.23,0.47,0.694177636903892,5.14,1
"362","APamp","Crym","crystallin, mu","12971","1416776_at",0.53,0.00227201179567278,0.0434858138247567,0.42,0.18,0.422383937950876,3.74,1
"363","APamp","Chp1","calcineurin-like EF hand protein 1","56398","1420810_at",0.53,0.00237413751080929,0.0438077154391797,0.71,0.01,0.177581919389852,7.64,1
"364","APamp","Rnf112","ring finger protein 112","22671","1456108_x_at",0.53,0.00235339872424111,0.0438077154391797,0.67,0.02,0.191356645304745,4.27,1
"365","APamp","Baiap2","brain-specific angiogenesis inhibitor 1-associated protein 2","108100","1435128_at",0.53,0.00239503513835657,0.0438926847804938,0.78,0,0.168146579703386,6.57,1
"366","APamp","Camkk1","calcium/calmodulin-dependent protein kinase kinase 1, alpha","55984","1418954_at",0.53,0.00241609262529976,0.0439794157605239,0.71,0.01,0.177581919389852,3.88,1
"367","APamp","BC005624","cDNA sequence BC005624","227707","1423789_at",0.53,0.00252381395061856,0.0441684939639704,0.74,0.01,0.168146579703386,7.97,1
"368","APamp","Ngef","neuronal guanine nucleotide exchange factor","53972","1448978_at",0.53,0.00259043134606804,0.0441684939639704,0.66,0.02,0.198034868355419,5.05,1
"369","APamp","Lin7b","lin-7 homolog B (C. elegans)","22342","1449172_a_at",0.53,0.00263568745096754,0.0446574968107331,0.91,0,0,7.05,1
"370","APamp","Ctnnb1","catenin (cadherin associated protein), beta 1","12387","1450008_a_at",0.53,0.00270485981664918,0.0449808169509438,0.52,0.08,0.287715257533,6.34,1
"371","APamp","H2afj","H2A histone family, member J","232440","1424771_at",0.53,0.00272826513043406,0.0450916948551494,-0.05,0.89,0.950482604336947,2.63,-1
"372","APamp","Fkbp5","FK506 binding protein 5","14229","1416125_at",0.54,0.00181667027131946,0.0382352321166768,0.31,0.32,0.572488368536176,2.31,1
"373","APamp","Atp1a1","ATPase, Na+/K+ transporting, alpha 1 polypeptide","11928","1451071_a_at",0.54,0.00190075955292441,0.0396949320587469,0.62,0.04,0.21560888189977,4.8,1
"374","APamp","Zfand3","zinc finger, AN1-type domain 3","21769","1426998_at",0.54,0.00193533391285772,0.0401060735479901,0.6,0.04,0.22067238824013,2.55,1
"375","APamp","Hpca","hippocalcin","15444","1450930_at",0.54,0.0020241793808163,0.0410607590128921,0.62,0.03,0.21560888189977,8.44,1
"376","APamp","Mal2","mal, T cell differentiation protein 2","105853","1427042_at",0.54,0.0020241793808163,0.0410607590128921,0.39,0.21,0.461290631843261,6.77,1
"377","APamp","Cbr3","carbonyl reductase 3","109857","1427912_at",0.54,0.00209779476295231,0.0418626599362483,-0.39,0.21,0.465470919424572,0.52,-1
"378","APamp","Tpm1","tropomyosin 1, alpha","22003","1423049_a_at",0.54,0.00215452664806427,0.0426786381609202,0.1,0.77,0.888355135160982,6.78,1
"379","APamp","Crip2","cysteine rich protein 2","68337","1417311_at",0.54,0.00221259027423066,0.0428828647394057,0.8,0,0.143809240695733,7.4,1
"380","APamp","Tesc","tescalcin","57816","1418744_s_at",0.54,0.00219308615465585,0.0428828647394057,0.4,0.2,0.451188680130556,1.42,1
"381","APamp","Ykt6","YKT6 homolog (S. Cerevisiae)","56418","1460191_at",0.54,0.00221259027423066,0.0428828647394057,0.49,0.11,0.325632243315653,4.79,1
"382","APamp","Rab15","RAB15, member RAS oncogene family","104886","1417829_a_at",0.55,0.00144308076000224,0.0332278595508209,0.6,0.04,0.22067238824013,5.48,1
"383","APamp","Dmtn","dematin actin binding protein","13829","1460223_a_at",0.55,0.0014979076364305,0.0341979929876591,0.65,0.03,0.198196351568139,6.45,1
"384","APamp","Lmo4","LIM domain only 4","16911","1420981_a_at",0.55,0.00156899534806491,0.0349328385759244,0.36,0.25,0.505974489885526,5.49,1
"385","APamp","Lrrc57","leucine rich repeat containing 57","66606","1428312_at",0.55,0.00159824525413715,0.03500546922476,0.57,0.06,0.241380995543027,6.64,1
"386","APamp","Spg20","spastic paraplegia 20, spartin (Troyer syndrome) homolog (human)","229285","1451520_at",0.55,0.00168887243452168,0.0363985787088112,-0.06,0.85,0.93537111218966,2.64,-1
"387","APamp","Pcsk2","proprotein convertase subtilisin/kexin type 2","18549","1448312_at",0.55,0.00176779053749016,0.0377970453015753,0.76,0.01,0.168146579703386,6.62,1
"388","APamp","Cbr4","carbonyl reductase 4","234309","1451398_at",0.56,0.00112757132070397,0.0303554572366975,-0.38,0.23,0.482618692702722,4.71,-1
"389","APamp","Ets2","E26 avian leukemia oncogene 2, 3' domain","23872","1416268_at",0.56,0.00112757132070397,0.0303554572366975,0.46,0.13,0.360371304994555,3.04,1
"390","APamp","Msrb2","methionine sulfoxide reductase B2","76467","1424433_at",0.56,0.0011605835543355,0.0303554572366975,-0.22,0.5,0.715425395573558,5.78,-1
"391","APamp","Pfkl","phosphofructokinase, liver, B-type","18641","1439148_a_at",0.56,0.00113848278543865,0.0303554572366975,0.63,0.03,0.213196918843366,5.98,1
"392","APamp","Psmd7","proteasome (prosome, macropain) 26S subunit, non-ATPase, 7","17463","1451056_at",0.56,0.0011605835543355,0.0303554572366975,0.18,0.57,0.768985852793693,7.59,1
"393","APamp","2010204K13Rik","RIKEN cDNA 2010204K13 gene","68355","1421498_a_at",0.56,0.00124092406351165,0.0312434525897232,-0.34,0.29,0.545807298567981,5.31,-1
"394","APamp","Map2k4","mitogen-activated protein kinase kinase 4","26398","1426233_at",0.56,0.00137702039862258,0.0322581995990367,0.29,0.37,0.611388112418523,6.08,1
"395","APamp","Mapkap1","mitogen-activated protein kinase associated protein 1","227743","1427212_at",0.56,0.00137702039862258,0.0322581995990367,0.24,0.46,0.684729071204935,2.94,1
"396","APamp","Rasgrf1","RAS protein-specific guanine nucleotide-releasing factor 1","19417","1422600_at",0.56,0.00133866712047865,0.0322581995990367,-0.29,0.37,0.611388112418523,7.29,-1
"397","APamp","Tpd52l1","tumor protein D52-like 1","21987","1418412_at",0.56,0.00135134636420259,0.0322581995990367,0.74,0.01,0.168146579703386,4.73,1
"398","APamp","Pde1a","phosphodiesterase 1A, calmodulin-dependent","18573","1449298_a_at",0.56,0.0014031200824027,0.0325862543275248,0.59,0.05,0.227387284732502,7.36,1
"399","APamp","Etv1","ets variant 1","14009","1450684_at",0.57,0.000984149210231366,0.030128386049583,-0.28,0.38,0.618383528232877,4.54,-1
"400","APamp","Limd2","LIM domain containing 2","67803","1456377_x_at",0.57,0.000965026113689343,0.030128386049583,0.43,0.16,0.400220443140623,1.7,1
"401","APamp","Abi1","abl-interactor 1","11308","1423177_a_at",0.57,0.00107437690843345,0.0303554572366975,0.56,0.06,0.255427677818357,6.49,1
"402","APamp","Atf6","activating transcription factor 6","226641","1435444_at",0.57,0.00104352730576988,0.0303554572366975,0.59,0.05,0.224692781295982,3.84,1
"403","APamp","Dnaja4","DnaJ (Hsp40) homolog, subfamily A, member 4","58233","1434196_at",0.57,0.00110602293075828,0.0303554572366975,0.32,0.31,0.562995740073172,4.26,1
"404","APamp","Nell2","NEL-like 2","54003","1423560_at",0.57,0.00110602293075828,0.0303554572366975,0.73,0.01,0.171737609736451,7,1
"405","APamp","Rab40b","Rab40B, member RAS oncogene family","217371","1436566_at",0.57,0.00109538469695353,0.0303554572366975,0.45,0.14,0.370387597765067,3.81,1
"406","APamp","Crk","v-crk sarcoma virus CT10 oncogene homolog (avian)","12928","1416201_at",0.58,0.000707565919248792,0.0238272823307031,0.39,0.21,0.461290631843261,5.27,1
"407","APamp","Cpeb1","cytoplasmic polyadenylation element binding protein 1","12877","1417960_at",0.58,0.000744477388550264,0.0247079029778432,0.41,0.19,0.441204410752739,4.62,1
"408","APamp","Rock2","Rho-associated coiled-coil containing protein kinase 2","19878","1423592_at",0.58,0.000790996374992306,0.0253683837408247,-0.37,0.24,0.495437151946134,5.95,-1
"409","APamp","Lgi1","leucine-rich repeat LGI family, member 1","56839","1423183_at",0.59,0.00055769379599189,0.0214632440914593,0.34,0.29,0.545807298567981,7.12,1
"410","APamp","Epha4","Eph receptor A4","13838","1421929_at",0.59,0.000600027062369817,0.0217782903076314,0.38,0.23,0.482618692702722,5.43,1
"411","APamp","Lamp5","lysosomal-associated membrane protein family, member 5","76161","1423853_at",0.59,0.000593811462466788,0.0217782903076314,0.27,0.4,0.639116215680385,6.92,1
"412","APamp","Camk2b","calcium/calmodulin-dependent protein kinase II, beta","12323","1448676_at",0.59,0.000625465767658472,0.0218273334138016,0.6,0.04,0.22067238824013,6.5,1
"413","APamp","Itm2c","integral membrane protein 2C","64294","1415961_at",0.59,0.000631971791490916,0.0218273334138016,0.6,0.04,0.22067238824013,6.41,1
"414","APamp","Dnaja2","DnaJ (Hsp40) homolog, subfamily A, member 2","56445","1417183_at",0.59,0.000658595122873113,0.0224589273546856,-0.7,0.01,0.177832243774648,6.98,-1
"415","APamp","Atg101","autophagy related 101","68118","1424212_at",0.6,0.000427164100209664,0.0209232742902697,0.58,0.05,0.234072140134872,6.62,1
"416","APamp","Bhlhe40","basic helix-loop-helix family, member e40","20893","1418025_at",0.6,0.000450868811495357,0.0211836903162375,0.24,0.46,0.684729071204935,5.71,1
"417","APamp","Epn2","epsin 2","13855","1427225_at",0.6,0.000523524384052707,0.0211836903162375,0.22,0.5,0.715425395573558,4.24,1
"418","APamp","Gmpr","guanosine monophosphate reductase","66355","1448530_at",0.6,0.000486001508324859,0.0211836903162375,-0.29,0.37,0.611388112418523,5.71,-1
"419","APamp","Kif21a","kinesin family member 21A","16564","1450738_at",0.6,0.000507141760817661,0.0211836903162375,-0.03,0.94,0.971250639081663,5.9,-1
"420","APamp","Lztr1","leucine-zipper-like transcriptional regulator, 1","66863","1450927_at",0.6,0.000512551729960868,0.0211836903162375,0.74,0.01,0.168146579703386,5.66,1
"421","APamp","Nefm","neurofilament, medium polypeptide","18040","1422520_at",0.6,0.000475725582826517,0.0211836903162375,0.34,0.29,0.545807298567981,5.04,1
"422","APamp","Rrp1","ribosomal RNA processing 1 homolog (S. cerevisiae)","18114","1415957_a_at",0.6,0.000496472511271162,0.0211836903162375,0.03,0.92,0.962381275858001,7.87,1
"423","APamp","Wasl","Wiskott-Aldrich syndrome-like (human)","73178","1426777_a_at",0.6,0.000475725582826517,0.0211836903162375,0.43,0.16,0.400220443140623,5.38,1
"424","APamp","Arf1","ADP-ribosylation factor 1","11840","1420920_a_at",0.61,0.000342965393815192,0.0191045691307567,0.71,0.01,0.174514588488761,9.52,1
"425","APamp","Ppp3r1","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)","19058","1433591_at",0.61,0.000328007010700189,0.0191045691307567,0.72,0.01,0.174514588488761,7.4,1
"426","APamp","Sqstm1","sequestosome 1","18412","1450957_a_at",0.61,0.000328007010700189,0.0191045691307567,-0.19,0.56,0.760887649028964,7.21,-1
"427","APamp","Tmod2","tropomodulin 2","50876","1431326_a_at",0.61,0.00035457626449066,0.0191045691307567,0.64,0.03,0.199686378696892,5.8,1
"428","APamp","Usp47","ubiquitin specific peptidase 47","74996","1426977_at",0.61,0.000370596615485203,0.0195762212179831,0.33,0.3,0.552773839805186,4.36,1
"429","APamp","Rab3c","RAB3C, member RAS oncogene family","67295","1449494_at",0.61,0.000378843759093412,0.019627020903801,-0.53,0.08,0.281688386150082,6.46,-1
"430","APamp","Ywhaz","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide","22631","1448218_s_at",0.61,0.000391518197479374,0.0199009438492346,0.43,0.17,0.409305111566066,11,1
"431","APamp","Rgs4","regulator of G-protein signaling 4","19736","1416286_at",0.62,0.000261522779901022,0.0171839602208135,0.31,0.33,0.582830784193319,9.22,1
"432","APamp","Rasl10a","RAS-like, family 10, member A","75668","1427975_at",0.62,0.000273773960562347,0.0175606440417849,0.5,0.1,0.30925461497288,1.95,1
"433","APamp","Ptk2b","PTK2 protein tyrosine kinase 2 beta","19229","1434653_at",0.63,0.000188504868915506,0.0152959223031675,0.69,0.02,0.182171941522018,5.43,1
"434","APamp","Snca","synuclein, alpha","20617","1418493_a_at",0.63,0.000188504868915506,0.0152959223031675,0.52,0.09,0.292457669397404,9.89,1
"435","APamp","Synrg","synergin, gamma","217030","1457695_at",0.63,0.00019304430523671,0.0152959223031675,0.65,0.03,0.198196351568139,3.53,1
"436","APamp","Map2k1","mitogen-activated protein kinase kinase 1","26395","1416351_at",0.63,0.000214693407089531,0.0156320010459242,0.55,0.07,0.264172784031684,6.06,1
"437","APamp","Skap2","src family associated phosphoprotein 2","54353","1418895_at",0.63,0.00023029512534448,0.015908078658411,0.49,0.11,0.325632243315653,2.18,1
"438","APamp","Mat2b","methionine adenosyltransferase II, beta","108645","1448196_at",0.64,0.000165188662794016,0.0152959223031675,0.69,0.02,0.185926591597195,8.66,1
"439","APamp","Meis2","Meis homeobox 2","17536","1417129_a_at",0.64,0.000153581652032045,0.0152959223031675,0.31,0.32,0.572488368536176,2.25,1
"440","APamp","Nefl","neurofilament, light polypeptide","18039","1426255_at",0.64,0.000146251731777897,0.0152959223031675,0.45,0.15,0.379050193197849,6.69,1
"441","APamp","Rap2b","RAP2B, member of RAS oncogene family","74012","1439548_at",0.64,0.000165188662794016,0.0152959223031675,0.64,0.03,0.206032423335088,4.9,1
"442","APamp","Syt5","synaptotagmin V","53420","1422531_at",0.64,0.0001712789661624,0.0152959223031675,0.69,0.02,0.185926591597195,7.36,1
"443","APamp","Mmp17","matrix metallopeptidase 17","23948","1448598_at",0.65,9.54522889767673e-05,0.0142860259168562,0.43,0.16,0.400220443140623,4.05,1
"444","APamp","Cap2","CAP, adenylate cyclase-associated protein, 2 (yeast)","67252","1450910_at",0.65,0.000114062954252556,0.0145045025583083,0.34,0.29,0.545807298567981,6.75,1
"445","APamp","Slc7a4","solute carrier family 7 (cationic amino acid transporter, y+ system), member 4","224022","1426069_s_at",0.65,0.000103067802488517,0.0145045025583083,0.78,0,0.168146579703386,6.42,1
"446","APamp","Zzz3","zinc finger, ZZ domain containing 3","108946","1434332_at",0.65,0.000111220467136632,0.0145045025583083,0.17,0.6,0.786271119934857,3.32,1
"447","APamp","Arpp19","cAMP-regulated phosphoprotein 19","59046","1422609_at",0.67,6.52695919409793e-05,0.0117224187125999,0.61,0.04,0.218422558607723,8.4,1
"448","APamp","Ramp1","receptor (calcitonin) activity modifying protein 1","51801","1417481_at",0.69,2.79103442369913e-05,0.00683549703404132,0.38,0.23,0.482618692702722,4.91,1
"449","APamp","Mras","muscle and microspikes RAS","17532","1449590_a_at",0.69,3.22283235172753e-05,0.00723525862962831,0.29,0.35,0.601298600268388,5.18,1
"450","APamp","Chn1","chimerin 1","108699","1420545_a_at",0.7,1.74231801801766e-05,0.00537357816325251,0.68,0.02,0.187744430208413,9.92,1
"451","APamp","Dhx40","DEAH (Asp-Glu-Ala-His) box polypeptide 40","67487","1428267_at",0.7,1.79518201444961e-05,0.00537357816325251,0.03,0.94,0.971250639081663,3.14,1
"452","APamp","Arpc1a","actin related protein 2/3 complex, subunit 1A","56443","1416079_a_at",0.71,1.54520084182e-05,0.00537357816325251,0.8,0,0.143809240695733,8.7,1
"453","APamp","Hebp1","heme binding protein 1","15199","1418172_at",0.72,9.94866855606039e-06,0.00474813292554895,0.74,0.01,0.168146579703386,1.87,1
"454","APamp","Mapk1","mitogen-activated protein kinase 1","26413","1426585_s_at",0.73,7.44419848236194e-06,0.00474813292554895,0.48,0.12,0.3415647027864,6.47,1
"455","APhw","Kcna1","potassium voltage-gated channel, shaker-related subfamily, member 1","16485","1417416_at",-0.7,8.69837596389948e-06,0.00963288326801758,-0.52,0.09,0.270437327231011,5.14,1
"456","APhw","Plp2","proteolipid protein 2","18824","1453572_a_at",0.66,3.71830426579231e-05,0.0250427792301112,0.47,0.13,0.329547944297476,4.64,1
"457","APhw","Rhoc","ras homolog gene family, member C","11853","1435394_s_at",0.69,1.07270415011332e-05,0.00963288326801758,-0.41,0.19,0.407995685655044,0.99,-1
"458","APhw","Trpv2","transient receptor potential cation channel, subfamily V, member 2","22368","1416935_at",0.72,3.4344507267501e-06,0.00925241025786478,0.3,0.34,0.585405004954792,4.26,1
"459","Cm","Slc25a39","solute carrier family 25, member 39","68066","1456176_x_at",-0.79,7.59239065645012e-06,0.00571191403575115,0.27,0.39,0.602414792426259,3.82,-1
"460","Cm","Tmtc4","transmembrane and tetratricopeptide repeat containing 4","70551","1428113_at",-0.77,1.57894573516049e-05,0.00571191403575115,-0.5,0.1,0.290650194321844,3,1
"461","Cm","Cptp","ceramide-1-phosphate transfer protein","79554","1448693_at",-0.74,5.64081145620862e-05,0.0101308973753507,-0.6,0.04,0.200720092739214,5.26,1
"462","Cm","Vat1","vesicle amine transport protein 1 homolog (T californica)","26949","1438165_x_at",-0.73,7.21580016700185e-05,0.0121496035311894,-0.81,0,0.103635315812826,0.62,1
"463","Cm","Idnk","idnK gluconokinase homolog (E. coli)","75731","1424496_at",-0.71,0.00014726642726913,0.0203784533299481,-0.69,0.02,0.155209700341014,5.15,1
"464","Cm","Tmem229b","transmembrane protein 229B","268567","1454632_at",-0.7,0.000202004048254399,0.0236608219998848,-0.8,0,0.106279535002579,3.2,1
"465","Cm","Rps6ka1","ribosomal protein S6 kinase polypeptide 1","20111","1416896_at",-0.7,0.000218095230847283,0.0244811896626075,-0.06,0.85,0.92868427076526,0.99,1
"466","Cm","Extl2","exostoses (multiple)-like 2","58193","1422538_at",-0.7,0.000235256784982434,0.0246771388891181,-0.61,0.04,0.194606590073093,7.48,1
"467","Cm","Nkiras2","NFKB inhibitor interacting Ras-like protein 2","71966","1424416_at",-0.69,0.000247320991093611,0.0246771388891181,-0.17,0.59,0.757377312580044,2.98,1
"468","Cm","Nkain1","Na+/K+ transporting ATPase interacting 1","67149","1449553_at",-0.69,0.000273025309671583,0.0255283180794071,0.1,0.75,0.86875241736655,1.33,-1
"469","Cm","Ccdc136","coiled-coil domain containing 136","232664","1424699_at",-0.68,0.000331267472938745,0.0278885803780306,0.27,0.39,0.602414792426259,3.98,-1
"470","Cm","Ddah2","dimethylarginine dimethylaminohydrolase 2","51793","1416457_at",-0.68,0.000347368225031341,0.0278949048576521,-0.42,0.18,0.383583919575972,0.66,1
"471","Cm","Fhl1","four and a half LIM domains 1","14199","1417872_at",-0.68,0.000372760421260382,0.0278949048576521,-0.59,0.05,0.206326588737875,4.47,1
"472","Cm","Socs5","suppressor of cytokine signaling 5","56468","1423349_at",-0.68,0.00035566407431942,0.0278949048576521,-0.42,0.18,0.380601985651496,5.03,1
"473","Cm","Ndufc1","NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1","66377","1416285_at",-0.68,0.000399708758963612,0.0289995441422453,-0.27,0.39,0.602414792426259,9.11,1
"474","Cm","Olfm3","olfactomedin 3","229759","1425898_x_at",-0.67,0.000501799436266729,0.0307238109386947,-0.31,0.33,0.545408082856049,5.91,1
"475","Cm","Ache","acetylcholinesterase","11423","1422635_at",-0.67,0.000524669207568862,0.0314101965597892,-0.06,0.85,0.92868427076526,3.1,1
"476","Cm","Arl4c","ADP-ribosylation factor-like 4C","320982","1436512_at",-0.66,0.000611817624302285,0.0316968592282761,-0.7,0.01,0.148426912126872,2.86,1
"477","Cm","Ltbp3","latent transforming growth factor beta binding protein 3","16998","1438312_s_at",-0.66,0.000598662929693055,0.0316968592282761,-0.63,0.03,0.182211683349861,0.96,1
"478","Cm","Ctps2","cytidine 5'-triphosphate synthase 2","55936","1448111_at",-0.65,0.000757457188177873,0.0357998186833542,-0.48,0.12,0.311304638929222,4.26,1
